gene	transcript
PB2015.2797	PB2015.2797.2
PB2015.11628	PB2015.11628.1
PB2015.6036	PB2015.6036.3
PB2015.2746	PB2015.2746.4
PB2015.7375	PB2015.7375.1
PB2015.4755	PB2015.4755.14
PB2015.4755	PB2015.4755.15
PB2015.2797	PB2015.2797.1
PB2015.4755	PB2015.4755.10
PB2015.4755	PB2015.4755.11
PB2015.4755	PB2015.4755.12
PB2015.4755	PB2015.4755.13
PB2015.13988	PB2015.13988.1
PB2015.13988	PB2015.13988.3
PB2015.13988	PB2015.13988.2
PB2015.13988	PB2015.13988.5
PB2015.11612	PB2015.11612.3
PB2015.13988	PB2015.13988.6
PB2015.2797	PB2015.2797.4
PB2015.2797	PB2015.2797.5
PB2015.6782	PB2015.6782.1
PB2015.2203	PB2015.2203.2
PB2015.5513	PB2015.5513.2
PB2015.4577	PB2015.4577.1
PB2015.12826	PB2015.12826.3
PB2015.8296	PB2015.8296.2
PB2015.6734	PB2015.6734.2
PB2015.11241	PB2015.11241.1
PB2015.11241	PB2015.11241.3
PB2015.11241	PB2015.11241.2
PB2015.11241	PB2015.11241.5
PB2015.6734	PB2015.6734.1
PB2015.11241	PB2015.11241.7
PB2015.11241	PB2015.11241.6
PB2015.11241	PB2015.11241.9
PB2015.11241	PB2015.11241.8
PB2015.7280	PB2015.7280.5
PB2015.12302	PB2015.12302.4
PB2015.12302	PB2015.12302.2
PB2015.12302	PB2015.12302.3
PB2015.12302	PB2015.12302.1
PB2015.13174	PB2015.13174.4
PB2015.13174	PB2015.13174.5
PB2015.13174	PB2015.13174.1
PB2015.13174	PB2015.13174.2
PB2015.13174	PB2015.13174.3
PB2015.6290	PB2015.6290.1
PB2015.619	PB2015.619.2
PB2015.13093	PB2015.13093.9
PB2015.619	PB2015.619.1
PB2015.13093	PB2015.13093.4
PB2015.13093	PB2015.13093.5
PB2015.13093	PB2015.13093.6
PB2015.13093	PB2015.13093.7
PB2015.13093	PB2015.13093.1
PB2015.13093	PB2015.13093.2
PB2015.2883	PB2015.2883.1
PB2015.11215	PB2015.11215.6
PB2015.13385	PB2015.13385.1
PB2015.8439	PB2015.8439.12
PB2015.410	PB2015.410.1
PB2015.14477	PB2015.14477.8
PB2015.4974	PB2015.4974.1
PB2015.4487	PB2015.4487.1
PB2015.3303	PB2015.3303.2
PB2015.10100	PB2015.10100.4
PB2015.14078	PB2015.14078.3
PB2015.1359	PB2015.1359.12
PB2015.3303	PB2015.3303.6
PB2015.3303	PB2015.3303.7
PB2015.3303	PB2015.3303.4
PB2015.3303	PB2015.3303.5
PB2015.2382	PB2015.2382.4
PB2015.2382	PB2015.2382.5
PB2015.4409	PB2015.4409.1
PB2015.16475	PB2015.16475.5
PB2015.2382	PB2015.2382.2
PB2015.11215	PB2015.11215.3
PB2015.16475	PB2015.16475.4
PB2015.9386	PB2015.9386.1
PB2015.16475	PB2015.16475.3
PB2015.9386	PB2015.9386.3
PB2015.9386	PB2015.9386.2
PB2015.14027	PB2015.14027.13
PB2015.5914	PB2015.5914.2
PB2015.14027	PB2015.14027.10
PB2015.5914	PB2015.5914.1
PB2015.4221	PB2015.4221.2
PB2015.6479	PB2015.6479.10
PB2015.605	PB2015.605.1
PB2015.4532	PB2015.4532.4
PB2015.4532	PB2015.4532.6
PB2015.4532	PB2015.4532.1
PB2015.9652	PB2015.9652.1
PB2015.4532	PB2015.4532.3
PB2015.4532	PB2015.4532.2
PB2015.12579	PB2015.12579.10
PB2015.12579	PB2015.12579.11
PB2015.5612	PB2015.5612.10
PB2015.8974	PB2015.8974.2
PB2015.8974	PB2015.8974.1
PB2015.8893	PB2015.8893.9
PB2015.8893	PB2015.8893.8
PB2015.8893	PB2015.8893.7
PB2015.8893	PB2015.8893.6
PB2015.8893	PB2015.8893.5
PB2015.8893	PB2015.8893.4
PB2015.8893	PB2015.8893.3
PB2015.8893	PB2015.8893.2
PB2015.13520	PB2015.13520.1
PB2015.16570	PB2015.16570.1
PB2015.5367	PB2015.5367.1
PB2015.2597	PB2015.2597.1
PB2015.2597	PB2015.2597.2
PB2015.5786	PB2015.5786.1
PB2015.5786	PB2015.5786.3
PB2015.5786	PB2015.5786.2
PB2015.484	PB2015.484.4
PB2015.14462	PB2015.14462.11
PB2015.14462	PB2015.14462.10
PB2015.1781	PB2015.1781.4
PB2015.1781	PB2015.1781.5
PB2015.1781	PB2015.1781.2
PB2015.1781	PB2015.1781.3
PB2015.1781	PB2015.1781.1
PB2015.1777	PB2015.1777.1
PB2015.451	PB2015.451.5
PB2015.12618	PB2015.12618.1
PB2015.451	PB2015.451.1
PB2015.451	PB2015.451.2
PB2015.13258	PB2015.13258.4
PB2015.1006	PB2015.1006.6
PB2015.1006	PB2015.1006.7
PB2015.1006	PB2015.1006.4
PB2015.1006	PB2015.1006.5
PB2015.1006	PB2015.1006.2
PB2015.1006	PB2015.1006.3
PB2015.1006	PB2015.1006.1
PB2015.1006	PB2015.1006.8
PB2015.1006	PB2015.1006.9
PB2015.2302	PB2015.2302.1
PB2015.2472	PB2015.2472.1
PB2015.7979	PB2015.7979.7
PB2015.7979	PB2015.7979.6
PB2015.7979	PB2015.7979.5
PB2015.7979	PB2015.7979.4
PB2015.7979	PB2015.7979.3
PB2015.7979	PB2015.7979.2
PB2015.3298	PB2015.3298.1
PB2015.7979	PB2015.7979.9
PB2015.7979	PB2015.7979.8
PB2015.617	PB2015.617.1
PB2015.617	PB2015.617.2
PB2015.617	PB2015.617.3
PB2015.617	PB2015.617.4
PB2015.16465	PB2015.16465.1
PB2015.303	PB2015.303.7
PB2015.13879	PB2015.13879.1
PB2015.15089	PB2015.15089.9
PB2015.3642	PB2015.3642.9
PB2015.8639	PB2015.8639.1
PB2015.8639	PB2015.8639.3
PB2015.8639	PB2015.8639.2
PB2015.11323	PB2015.11323.1
PB2015.8598	PB2015.8598.1
PB2015.1694	PB2015.1694.1
PB2015.16077	PB2015.16077.1
PB2015.11085	PB2015.11085.9
PB2015.9702	PB2015.9702.1
PB2015.5485	PB2015.5485.3
PB2015.332	PB2015.332.1
PB2015.5485	PB2015.5485.4
PB2015.291	PB2015.291.2
PB2015.291	PB2015.291.3
PB2015.13674	PB2015.13674.1
PB2015.291	PB2015.291.1
PB2015.291	PB2015.291.4
PB2015.7965	PB2015.7965.1
PB2015.7965	PB2015.7965.2
PB2015.7965	PB2015.7965.3
PB2015.7965	PB2015.7965.4
PB2015.7965	PB2015.7965.5
PB2015.16176	PB2015.16176.4
PB2015.953	PB2015.953.1
PB2015.16471	PB2015.16471.8
PB2015.16471	PB2015.16471.3
PB2015.16471	PB2015.16471.2
PB2015.16471	PB2015.16471.1
PB2015.16471	PB2015.16471.7
PB2015.16471	PB2015.16471.6
PB2015.16471	PB2015.16471.5
PB2015.16471	PB2015.16471.4
PB2015.5706	PB2015.5706.1
PB2015.1902	PB2015.1902.3
PB2015.9287	PB2015.9287.2
PB2015.11961	PB2015.11961.4
PB2015.6259	PB2015.6259.3
PB2015.5024	PB2015.5024.1
PB2015.2852	PB2015.2852.4
PB2015.479	PB2015.479.4
PB2015.479	PB2015.479.5
PB2015.479	PB2015.479.2
PB2015.479	PB2015.479.3
PB2015.479	PB2015.479.1
PB2015.304	PB2015.304.1
PB2015.15525	PB2015.15525.1
PB2015.304	PB2015.304.3
PB2015.304	PB2015.304.2
PB2015.15478	PB2015.15478.1
PB2015.285	PB2015.285.1
PB2015.4391	PB2015.4391.1
PB2015.7294	PB2015.7294.3
PB2015.7389	PB2015.7389.9
PB2015.7069	PB2015.7069.5
PB2015.7069	PB2015.7069.4
PB2015.7069	PB2015.7069.1
PB2015.7294	PB2015.7294.1
PB2015.7069	PB2015.7069.3
PB2015.7069	PB2015.7069.2
PB2015.13643	PB2015.13643.1
PB2015.13643	PB2015.13643.3
PB2015.13643	PB2015.13643.2
PB2015.13643	PB2015.13643.5
PB2015.13643	PB2015.13643.4
PB2015.13643	PB2015.13643.7
PB2015.13643	PB2015.13643.6
PB2015.7389	PB2015.7389.4
PB2015.16637	PB2015.16637.4
PB2015.11077	PB2015.11077.8
PB2015.11077	PB2015.11077.9
PB2015.13754	PB2015.13754.1
PB2015.11077	PB2015.11077.4
PB2015.11077	PB2015.11077.5
PB2015.11077	PB2015.11077.6
PB2015.11077	PB2015.11077.7
PB2015.11077	PB2015.11077.1
PB2015.11077	PB2015.11077.2
PB2015.11077	PB2015.11077.3
PB2015.15531	PB2015.15531.9
PB2015.13754	PB2015.13754.3
PB2015.14960	PB2015.14960.2
PB2015.15531	PB2015.15531.2
PB2015.15531	PB2015.15531.1
PB2015.14960	PB2015.14960.1
PB2015.15531	PB2015.15531.7
PB2015.15531	PB2015.15531.6
PB2015.14960	PB2015.14960.4
PB2015.7389	PB2015.7389.1
PB2015.1614	PB2015.1614.1
PB2015.12101	PB2015.12101.3
PB2015.3138	PB2015.3138.1
PB2015.13754	PB2015.13754.6
PB2015.15333	PB2015.15333.2
PB2015.15492	PB2015.15492.1
PB2015.1051	PB2015.1051.1
PB2015.15333	PB2015.15333.1
PB2015.119	PB2015.119.4
PB2015.119	PB2015.119.1
PB2015.119	PB2015.119.3
PB2015.119	PB2015.119.2
PB2015.14327	PB2015.14327.4
PB2015.12101	PB2015.12101.6
PB2015.2160	PB2015.2160.2
PB2015.2160	PB2015.2160.3
PB2015.2160	PB2015.2160.1
PB2015.12101	PB2015.12101.5
PB2015.2160	PB2015.2160.4
PB2015.7032	PB2015.7032.1
PB2015.7032	PB2015.7032.2
PB2015.6560	PB2015.6560.2
PB2015.6560	PB2015.6560.1
PB2015.9773	PB2015.9773.4
PB2015.105	PB2015.105.1
PB2015.7660	PB2015.7660.1
PB2015.3866	PB2015.3866.2
PB2015.3866	PB2015.3866.1
PB2015.14084	PB2015.14084.1
PB2015.10280	PB2015.10280.12
PB2015.10280	PB2015.10280.11
PB2015.10280	PB2015.10280.10
PB2015.4293	PB2015.4293.2
PB2015.8331	PB2015.8331.1
PB2015.8331	PB2015.8331.2
PB2015.2550	PB2015.2550.22
PB2015.14327	PB2015.14327.1
PB2015.9347	PB2015.9347.1
PB2015.7048	PB2015.7048.2
PB2015.7048	PB2015.7048.1
PB2015.92	PB2015.92.1
PB2015.14500	PB2015.14500.1
PB2015.3393	PB2015.3393.1
PB2015.1868	PB2015.1868.1
PB2015.7686	PB2015.7686.1
PB2015.13857	PB2015.13857.3
PB2015.5633	PB2015.5633.1
PB2015.5633	PB2015.5633.2
PB2015.15445	PB2015.15445.12
PB2015.15445	PB2015.15445.11
PB2015.15445	PB2015.15445.10
PB2015.15178	PB2015.15178.1
PB2015.13532	PB2015.13532.8
PB2015.406	PB2015.406.3
PB2015.15389	PB2015.15389.1
PB2015.762	PB2015.762.1
PB2015.762	PB2015.762.3
PB2015.762	PB2015.762.2
PB2015.762	PB2015.762.5
PB2015.762	PB2015.762.4
PB2015.762	PB2015.762.7
PB2015.762	PB2015.762.6
PB2015.762	PB2015.762.9
PB2015.762	PB2015.762.8
PB2015.11493	PB2015.11493.1
PB2015.12622	PB2015.12622.1
PB2015.3533	PB2015.3533.12
PB2015.16180	PB2015.16180.2
PB2015.16180	PB2015.16180.3
PB2015.9573	PB2015.9573.2
PB2015.16180	PB2015.16180.1
PB2015.16180	PB2015.16180.6
PB2015.16180	PB2015.16180.7
PB2015.16180	PB2015.16180.4
PB2015.16180	PB2015.16180.5
PB2015.9637	PB2015.9637.1
PB2015.13833	PB2015.13833.1
PB2015.16203	PB2015.16203.2
PB2015.2789	PB2015.2789.1
PB2015.16203	PB2015.16203.1
PB2015.16312	PB2015.16312.4
PB2015.5199	PB2015.5199.4
PB2015.5199	PB2015.5199.3
PB2015.5199	PB2015.5199.2
PB2015.5199	PB2015.5199.1
PB2015.16312	PB2015.16312.2
PB2015.7991	PB2015.7991.1
PB2015.15142	PB2015.15142.4
PB2015.15142	PB2015.15142.1
PB2015.15142	PB2015.15142.3
PB2015.14854	PB2015.14854.4
PB2015.14004	PB2015.14004.1
PB2015.13487	PB2015.13487.1
PB2015.14004	PB2015.14004.2
PB2015.12268	PB2015.12268.9
PB2015.2884	PB2015.2884.6
PB2015.15323	PB2015.15323.3
PB2015.7442	PB2015.7442.1
PB2015.7442	PB2015.7442.2
PB2015.9359	PB2015.9359.1
PB2015.10800	PB2015.10800.3
PB2015.10800	PB2015.10800.2
PB2015.10800	PB2015.10800.5
PB2015.10800	PB2015.10800.4
PB2015.2550	PB2015.2550.24
PB2015.10800	PB2015.10800.6
PB2015.6781	PB2015.6781.3
PB2015.6781	PB2015.6781.2
PB2015.6781	PB2015.6781.1
PB2015.16478	PB2015.16478.1
PB2015.7899	PB2015.7899.2
PB2015.10981	PB2015.10981.1
PB2015.10981	PB2015.10981.3
PB2015.7899	PB2015.7899.3
PB2015.10981	PB2015.10981.5
PB2015.10981	PB2015.10981.4
PB2015.10981	PB2015.10981.6
PB2015.12513	PB2015.12513.6
PB2015.12513	PB2015.12513.4
PB2015.12513	PB2015.12513.5
PB2015.12513	PB2015.12513.2
PB2015.12513	PB2015.12513.3
PB2015.12513	PB2015.12513.1
PB2015.6176	PB2015.6176.3
PB2015.6176	PB2015.6176.2
PB2015.6176	PB2015.6176.1
PB2015.12268	PB2015.12268.1
PB2015.6450	PB2015.6450.4
PB2015.15774	PB2015.15774.12
PB2015.15792	PB2015.15792.5
PB2015.15774	PB2015.15774.10
PB2015.7622	PB2015.7622.11
PB2015.4247	PB2015.4247.2
PB2015.4247	PB2015.4247.3
PB2015.15774	PB2015.15774.14
PB2015.4247	PB2015.4247.1
PB2015.8647	PB2015.8647.4
PB2015.8647	PB2015.8647.2
PB2015.8647	PB2015.8647.3
PB2015.8647	PB2015.8647.1
PB2015.1109	PB2015.1109.12
PB2015.1109	PB2015.1109.13
PB2015.1109	PB2015.1109.10
PB2015.1109	PB2015.1109.11
PB2015.1109	PB2015.1109.14
PB2015.4784	PB2015.4784.1
PB2015.14988	PB2015.14988.1
PB2015.14988	PB2015.14988.2
PB2015.14988	PB2015.14988.3
PB2015.8033	PB2015.8033.1
PB2015.1759	PB2015.1759.3
PB2015.8033	PB2015.8033.2
PB2015.2183	PB2015.2183.3
PB2015.2183	PB2015.2183.2
PB2015.2183	PB2015.2183.1
PB2015.12931	PB2015.12931.1
PB2015.13532	PB2015.13532.3
PB2015.3842	PB2015.3842.1
PB2015.3284	PB2015.3284.30
PB2015.3284	PB2015.3284.31
PB2015.4019	PB2015.4019.1
PB2015.6194	PB2015.6194.2
PB2015.4019	PB2015.4019.3
PB2015.4019	PB2015.4019.2
PB2015.4019	PB2015.4019.5
PB2015.6057	PB2015.6057.3
PB2015.6194	PB2015.6194.5
PB2015.6194	PB2015.6194.4
PB2015.3284	PB2015.3284.33
PB2015.16286	PB2015.16286.7
PB2015.3765	PB2015.3765.2
PB2015.3765	PB2015.3765.1
PB2015.5913	PB2015.5913.1
PB2015.5571	PB2015.5571.10
PB2015.7380	PB2015.7380.1
PB2015.2774	PB2015.2774.1
PB2015.11080	PB2015.11080.1
PB2015.1359	PB2015.1359.7
PB2015.5531	PB2015.5531.1
PB2015.4461	PB2015.4461.1
PB2015.15272	PB2015.15272.2
PB2015.15272	PB2015.15272.1
PB2015.16263	PB2015.16263.1
PB2015.4005	PB2015.4005.1
PB2015.11007	PB2015.11007.5
PB2015.9131	PB2015.9131.1
PB2015.16573	PB2015.16573.1
PB2015.4887	PB2015.4887.1
PB2015.13532	PB2015.13532.7
PB2015.2594	PB2015.2594.3
PB2015.2594	PB2015.2594.2
PB2015.2594	PB2015.2594.1
PB2015.16652	PB2015.16652.1
PB2015.2594	PB2015.2594.4
PB2015.3486	PB2015.3486.6
PB2015.2641	PB2015.2641.1
PB2015.6354	PB2015.6354.1
PB2015.6354	PB2015.6354.2
PB2015.12712	PB2015.12712.1
PB2015.13532	PB2015.13532.4
PB2015.6241	PB2015.6241.2
PB2015.6241	PB2015.6241.3
PB2015.6241	PB2015.6241.1
PB2015.1001	PB2015.1001.1
PB2015.8811	PB2015.8811.5
PB2015.10771	PB2015.10771.1
PB2015.1180	PB2015.1180.1
PB2015.4038	PB2015.4038.4
PB2015.8098	PB2015.8098.3
PB2015.4038	PB2015.4038.2
PB2015.4038	PB2015.4038.3
PB2015.4038	PB2015.4038.1
PB2015.13754	PB2015.13754.10
PB2015.3087	PB2015.3087.1
PB2015.5774	PB2015.5774.10
PB2015.5774	PB2015.5774.11
PB2015.16767	PB2015.16767.3
PB2015.16767	PB2015.16767.2
PB2015.16633	PB2015.16633.1
PB2015.10735	PB2015.10735.2
PB2015.10735	PB2015.10735.3
PB2015.6069	PB2015.6069.1
PB2015.10735	PB2015.10735.6
PB2015.9146	PB2015.9146.1
PB2015.10735	PB2015.10735.4
PB2015.10735	PB2015.10735.5
PB2015.1327	PB2015.1327.1
PB2015.11566	PB2015.11566.1
PB2015.10494	PB2015.10494.1
PB2015.5679	PB2015.5679.4
PB2015.13912	PB2015.13912.1
PB2015.13912	PB2015.13912.2
PB2015.13912	PB2015.13912.3
PB2015.12433	PB2015.12433.3
PB2015.13912	PB2015.13912.5
PB2015.13912	PB2015.13912.6
PB2015.13912	PB2015.13912.7
PB2015.2754	PB2015.2754.1
PB2015.9198	PB2015.9198.2
PB2015.15712	PB2015.15712.1
PB2015.14350	PB2015.14350.8
PB2015.9198	PB2015.9198.1
PB2015.6640	PB2015.6640.4
PB2015.11182	PB2015.11182.5
PB2015.2811	PB2015.2811.1
PB2015.14350	PB2015.14350.4
PB2015.2732	PB2015.2732.1
PB2015.11346	PB2015.11346.1
PB2015.15437	PB2015.15437.6
PB2015.12439	PB2015.12439.3
PB2015.12439	PB2015.12439.2
PB2015.4916	PB2015.4916.1
PB2015.14350	PB2015.14350.6
PB2015.4916	PB2015.4916.6
PB2015.4916	PB2015.4916.5
PB2015.4916	PB2015.4916.4
PB2015.10178	PB2015.10178.11
PB2015.14350	PB2015.14350.1
PB2015.10178	PB2015.10178.13
PB2015.10178	PB2015.10178.12
PB2015.10178	PB2015.10178.14
PB2015.10318	PB2015.10318.9
PB2015.10318	PB2015.10318.8
PB2015.2374	PB2015.2374.6
PB2015.10318	PB2015.10318.5
PB2015.10318	PB2015.10318.4
PB2015.10318	PB2015.10318.7
PB2015.10318	PB2015.10318.6
PB2015.10318	PB2015.10318.1
PB2015.10318	PB2015.10318.3
PB2015.10318	PB2015.10318.2
PB2015.10568	PB2015.10568.1
PB2015.15627	PB2015.15627.1
PB2015.8124	PB2015.8124.1
PB2015.20	PB2015.20.9
PB2015.16791	PB2015.16791.1
PB2015.20	PB2015.20.7
PB2015.20	PB2015.20.6
PB2015.20	PB2015.20.5
PB2015.20	PB2015.20.4
PB2015.20	PB2015.20.3
PB2015.20	PB2015.20.2
PB2015.20	PB2015.20.1
PB2015.12495	PB2015.12495.1
PB2015.10044	PB2015.10044.2
PB2015.14134	PB2015.14134.11
PB2015.14134	PB2015.14134.10
PB2015.14134	PB2015.14134.12
PB2015.12997	PB2015.12997.1
PB2015.3571	PB2015.3571.2
PB2015.3571	PB2015.3571.1
PB2015.10044	PB2015.10044.4
PB2015.11505	PB2015.11505.2
PB2015.5451	PB2015.5451.4
PB2015.5451	PB2015.5451.5
PB2015.5451	PB2015.5451.2
PB2015.5451	PB2015.5451.3
PB2015.5451	PB2015.5451.1
PB2015.5079	PB2015.5079.1
PB2015.8112	PB2015.8112.3
PB2015.8112	PB2015.8112.2
PB2015.8112	PB2015.8112.1
PB2015.5449	PB2015.5449.12
PB2015.1669	PB2015.1669.1
PB2015.4928	PB2015.4928.1
PB2015.4471	PB2015.4471.5
PB2015.4471	PB2015.4471.4
PB2015.14757	PB2015.14757.6
PB2015.14757	PB2015.14757.7
PB2015.1335	PB2015.1335.3
PB2015.1335	PB2015.1335.2
PB2015.1335	PB2015.1335.1
PB2015.5472	PB2015.5472.4
PB2015.5472	PB2015.5472.3
PB2015.5472	PB2015.5472.2
PB2015.1335	PB2015.1335.5
PB2015.1335	PB2015.1335.4
PB2015.6301	PB2015.6301.3
PB2015.14757	PB2015.14757.5
PB2015.5472	PB2015.5472.9
PB2015.6301	PB2015.6301.2
PB2015.16551	PB2015.16551.9
PB2015.9773	PB2015.9773.3
PB2015.2680	PB2015.2680.1
PB2015.16434	PB2015.16434.1
PB2015.16785	PB2015.16785.5
PB2015.16785	PB2015.16785.4
PB2015.16785	PB2015.16785.6
PB2015.16785	PB2015.16785.1
PB2015.16785	PB2015.16785.3
PB2015.16785	PB2015.16785.2
PB2015.4659	PB2015.4659.4
PB2015.4659	PB2015.4659.3
PB2015.4659	PB2015.4659.2
PB2015.4659	PB2015.4659.1
PB2015.13188	PB2015.13188.1
PB2015.13188	PB2015.13188.2
PB2015.11580	PB2015.11580.1
PB2015.8259	PB2015.8259.1
PB2015.13770	PB2015.13770.8
PB2015.13770	PB2015.13770.9
PB2015.12687	PB2015.12687.1
PB2015.13770	PB2015.13770.2
PB2015.13770	PB2015.13770.3
PB2015.4497	PB2015.4497.1
PB2015.13770	PB2015.13770.1
PB2015.13770	PB2015.13770.6
PB2015.13770	PB2015.13770.7
PB2015.13770	PB2015.13770.4
PB2015.13770	PB2015.13770.5
PB2015.12796	PB2015.12796.1
PB2015.11012	PB2015.11012.2
PB2015.12112	PB2015.12112.1
PB2015.9479	PB2015.9479.2
PB2015.9743	PB2015.9743.1
PB2015.9743	PB2015.9743.2
PB2015.9743	PB2015.9743.3
PB2015.9743	PB2015.9743.4
PB2015.4220	PB2015.4220.1
PB2015.9743	PB2015.9743.6
PB2015.9743	PB2015.9743.7
PB2015.12037	PB2015.12037.1
PB2015.2208	PB2015.2208.13
PB2015.15025	PB2015.15025.2
PB2015.11316	PB2015.11316.1
PB2015.16406	PB2015.16406.1
PB2015.1250	PB2015.1250.7
PB2015.16406	PB2015.16406.2
PB2015.11316	PB2015.11316.3
PB2015.1250	PB2015.1250.1
PB2015.7667	PB2015.7667.1
PB2015.7667	PB2015.7667.2
PB2015.7794	PB2015.7794.14
PB2015.10741	PB2015.10741.2
PB2015.7794	PB2015.7794.16
PB2015.7794	PB2015.7794.17
PB2015.7794	PB2015.7794.10
PB2015.7794	PB2015.7794.11
PB2015.10741	PB2015.10741.5
PB2015.7794	PB2015.7794.13
PB2015.12760	PB2015.12760.5
PB2015.9337	PB2015.9337.1
PB2015.10131	PB2015.10131.1
PB2015.10131	PB2015.10131.2
PB2015.15574	PB2015.15574.1
PB2015.12697	PB2015.12697.1
PB2015.12697	PB2015.12697.2
PB2015.11741	PB2015.11741.2
PB2015.665	PB2015.665.5
PB2015.13948	PB2015.13948.1
PB2015.2029	PB2015.2029.13
PB2015.8988	PB2015.8988.2
PB2015.8988	PB2015.8988.3
PB2015.3285	PB2015.3285.3
PB2015.8988	PB2015.8988.1
PB2015.8988	PB2015.8988.6
PB2015.6538	PB2015.6538.8
PB2015.8988	PB2015.8988.4
PB2015.8988	PB2015.8988.5
PB2015.6538	PB2015.6538.5
PB2015.5743	PB2015.5743.8
PB2015.6538	PB2015.6538.7
PB2015.327	PB2015.327.7
PB2015.6538	PB2015.6538.1
PB2015.6538	PB2015.6538.3
PB2015.6538	PB2015.6538.2
PB2015.3159	PB2015.3159.1
PB2015.3159	PB2015.3159.3
PB2015.3159	PB2015.3159.2
PB2015.3159	PB2015.3159.4
PB2015.1970	PB2015.1970.8
PB2015.16273	PB2015.16273.2
PB2015.8349	PB2015.8349.3
PB2015.9837	PB2015.9837.2
PB2015.4725	PB2015.4725.2
PB2015.4725	PB2015.4725.1
PB2015.9837	PB2015.9837.1
PB2015.4725	PB2015.4725.5
PB2015.4725	PB2015.4725.4
PB2015.15538	PB2015.15538.9
PB2015.3124	PB2015.3124.1
PB2015.10640	PB2015.10640.3
PB2015.10640	PB2015.10640.2
PB2015.10640	PB2015.10640.1
PB2015.15538	PB2015.15538.7
PB2015.11741	PB2015.11741.5
PB2015.5743	PB2015.5743.3
PB2015.11980	PB2015.11980.4
PB2015.11980	PB2015.11980.3
PB2015.11980	PB2015.11980.2
PB2015.11980	PB2015.11980.1
PB2015.12886	PB2015.12886.2
PB2015.373	PB2015.373.3
PB2015.373	PB2015.373.2
PB2015.373	PB2015.373.1
PB2015.5885	PB2015.5885.1
PB2015.5885	PB2015.5885.3
PB2015.5885	PB2015.5885.2
PB2015.2084	PB2015.2084.1
PB2015.12219	PB2015.12219.2
PB2015.1141	PB2015.1141.8
PB2015.1141	PB2015.1141.9
PB2015.9634	PB2015.9634.9
PB2015.9634	PB2015.9634.8
PB2015.1141	PB2015.1141.4
PB2015.9634	PB2015.9634.6
PB2015.1141	PB2015.1141.6
PB2015.1141	PB2015.1141.7
PB2015.9634	PB2015.9634.3
PB2015.9634	PB2015.9634.2
PB2015.1141	PB2015.1141.2
PB2015.1141	PB2015.1141.3
PB2015.4739	PB2015.4739.4
PB2015.4739	PB2015.4739.5
PB2015.12092	PB2015.12092.4
PB2015.12092	PB2015.12092.5
PB2015.12092	PB2015.12092.2
PB2015.4739	PB2015.4739.1
PB2015.4739	PB2015.4739.2
PB2015.4739	PB2015.4739.3
PB2015.4560	PB2015.4560.9
PB2015.13128	PB2015.13128.3
PB2015.12347	PB2015.12347.1
PB2015.13128	PB2015.13128.2
PB2015.13484	PB2015.13484.1
PB2015.15417	PB2015.15417.10
PB2015.6100	PB2015.6100.2
PB2015.2481	PB2015.2481.3
PB2015.13303	PB2015.13303.8
PB2015.14856	PB2015.14856.1
PB2015.15417	PB2015.15417.11
PB2015.13303	PB2015.13303.4
PB2015.7441	PB2015.7441.2
PB2015.13303	PB2015.13303.6
PB2015.13303	PB2015.13303.7
PB2015.13303	PB2015.13303.1
PB2015.13303	PB2015.13303.2
PB2015.13303	PB2015.13303.3
PB2015.14471	PB2015.14471.5
PB2015.14471	PB2015.14471.4
PB2015.808	PB2015.808.4
PB2015.4560	PB2015.4560.7
PB2015.14471	PB2015.14471.1
PB2015.14935	PB2015.14935.1
PB2015.14471	PB2015.14471.3
PB2015.14471	PB2015.14471.2
PB2015.15417	PB2015.15417.14
PB2015.13128	PB2015.13128.4
PB2015.9244	PB2015.9244.2
PB2015.5891	PB2015.5891.1
PB2015.15417	PB2015.15417.16
PB2015.2885	PB2015.2885.1
PB2015.15417	PB2015.15417.17
PB2015.13550	PB2015.13550.5
PB2015.4453	PB2015.4453.10
PB2015.4053	PB2015.4053.1
PB2015.14452	PB2015.14452.2
PB2015.13397	PB2015.13397.5
PB2015.5684	PB2015.5684.6
PB2015.5684	PB2015.5684.7
PB2015.5684	PB2015.5684.4
PB2015.5684	PB2015.5684.5
PB2015.5684	PB2015.5684.2
PB2015.5684	PB2015.5684.3
PB2015.5684	PB2015.5684.1
PB2015.11119	PB2015.11119.5
PB2015.11119	PB2015.11119.4
PB2015.14300	PB2015.14300.1
PB2015.11119	PB2015.11119.1
PB2015.11119	PB2015.11119.3
PB2015.11119	PB2015.11119.2
PB2015.6485	PB2015.6485.1
PB2015.995	PB2015.995.1
PB2015.14860	PB2015.14860.2
PB2015.14860	PB2015.14860.1
PB2015.995	PB2015.995.2
PB2015.14860	PB2015.14860.5
PB2015.14860	PB2015.14860.4
PB2015.13358	PB2015.13358.1
PB2015.13358	PB2015.13358.2
PB2015.9892	PB2015.9892.1
PB2015.8160	PB2015.8160.5
PB2015.14921	PB2015.14921.1
PB2015.8757	PB2015.8757.1
PB2015.11869	PB2015.11869.5
PB2015.11869	PB2015.11869.4
PB2015.8364	PB2015.8364.8
PB2015.8364	PB2015.8364.9
PB2015.11869	PB2015.11869.1
PB2015.8160	PB2015.8160.2
PB2015.11869	PB2015.11869.3
PB2015.11869	PB2015.11869.2
PB2015.8364	PB2015.8364.2
PB2015.8364	PB2015.8364.3
PB2015.956	PB2015.956.11
PB2015.8364	PB2015.8364.6
