transcript,Ensembl_transcript_ID,Ensembl_gene_ID,Ensembl_gene_symbol
PB2015.9402.1,ENST00000264158,ENSG00000115839,RAB3GAP1
PB2015.3918.4,ENST00000389153,ENSG00000204842,ATXN2
PB2015.8133.1,ENST00000269919,ENSG00000130517,PGPEP1
PB2015.5038.1,ENST00000582693,ENSG00000265491,RNF115
PB2015.12628.11,ENST00000299505,ENSG00000166398,KIAA0355
PB2015.12628.10,ENST00000618457,ENSG00000113494,PRLR
PB2015.5995.3,ENST00000317058,ENSG00000176476,SGF29
PB2015.5995.2,ENST00000317058,ENSG00000176476,SGF29
PB2015.5995.1,ENST00000317058,ENSG00000176476,SGF29
PB2015.1684.1,ENST00000366510,ENSG00000143653,SCCPDH
PB2015.1684.6,ENST00000366510,ENSG00000143653,SCCPDH
PB2015.1684.7,ENST00000366510,ENSG00000143653,SCCPDH
PB2015.1684.4,ENST00000366510,ENSG00000143653,SCCPDH
PB2015.1684.5,ENST00000366510,ENSG00000143653,SCCPDH
PB2015.9438.1,ENST00000243346,ENSG00000123609,NMI
PB2015.4695.1,ENST00000266544,ENSG00000139180,NDUFA9
PB2015.13144.1,ENST00000274496,ENSG00000145817,YIPF5
PB2015.10311.1,ENST00000244040,ENSG00000124209,RAB22A
PB2015.2057.1,ENST00000372950,ENSG00000213551,DNAJC9
PB2015.2057.2,ENST00000372950,ENSG00000213551,DNAJC9
PB2015.16411.1,ENST00000379341,ENSG00000123131,PRDX4
PB2015.15819.1,ENST00000374518,ENSG00000165733,BMS1
PB2015.16411.3,ENST00000379341,ENSG00000123131,PRDX4
PB2015.16411.2,ENST00000379341,ENSG00000123131,PRDX4
PB2015.3518.1,ENST00000333924,ENSG00000186666,BCDIN3D
PB2015.4106.1,ENST00000575156,ENSG00000175595,ERCC4
PB2015.8685.2,ENST00000215057,ENSG00000099326,MZF1
PB2015.8685.3,ENST00000215057,ENSG00000099326,MZF1
PB2015.14942.2,ENST00000409469,ENSG00000055130,CUL1
PB2015.891.1,ENST00000612199,ENSG00000196369,SRGAP2B
PB2015.14942.1,ENST00000325222,ENSG00000055130,CUL1
PB2015.14529.5,ENST00000334348,ENSG00000243566,UPK3B
PB2015.14529.4,ENST00000334348,ENSG00000243566,UPK3B
PB2015.14529.3,ENST00000257632,ENSG00000243566,UPK3B
PB2015.14529.2,ENST00000334348,ENSG00000243566,UPK3B
PB2015.5002.8,ENST00000335290,ENSG00000176473,WDR25
PB2015.5002.6,ENST00000402312,ENSG00000176473,WDR25
PB2015.5002.7,ENST00000402312,ENSG00000176473,WDR25
PB2015.5002.4,ENST00000402312,ENSG00000176473,WDR25
PB2015.5002.5,ENST00000554998,ENSG00000176473,WDR25
PB2015.5002.2,ENST00000402312,ENSG00000176473,WDR25
PB2015.5002.3,ENST00000402312,ENSG00000176473,WDR25
PB2015.5002.1,ENST00000402312,ENSG00000176473,WDR25
PB2015.3647.2,ENST00000555870,ENSG00000151338,MIPOL1
PB2015.16284.1,ENST00000298532,ENSG00000165684,SNAPC4
PB2015.578.4,ENST00000370986,ENSG00000116717,GADD45A
PB2015.578.2,ENST00000370986,ENSG00000116717,GADD45A
PB2015.10305.2,ENST00000341744,ENSG00000124225,PMEPA1
PB2015.10305.1,ENST00000347215,ENSG00000124225,PMEPA1
PB2015.578.1,ENST00000370986,ENSG00000116717,GADD45A
PB2015.2047.6,ENST00000317168,ENSG00000138303,ASCC1
PB2015.2047.7,ENST00000394919,ENSG00000138303,ASCC1
PB2015.2047.4,ENST00000342444,ENSG00000138303,ASCC1
PB2015.2047.5,ENST00000486689,ENSG00000138303,ASCC1
PB2015.2047.2,ENST00000394919,ENSG00000138303,ASCC1
PB2015.2047.3,ENST00000486689,ENSG00000138303,ASCC1
PB2015.6546.1,ENST00000397527,ENSG00000126001,CEP250
PB2015.417.6,ENST00000321358,ENSG00000065978,YBX1
PB2015.417.7,ENST00000436427,ENSG00000065978,YBX1
PB2015.417.4,ENST00000321358,ENSG00000065978,YBX1
PB2015.4480.4,ENST00000397851,ENSG00000165795,NDRG2
PB2015.4480.3,ENST00000554143,ENSG00000165795,NDRG2
PB2015.417.3,ENST00000321358,ENSG00000065978,YBX1
PB2015.4480.1,ENST00000397853,ENSG00000165795,NDRG2
PB2015.417.1,ENST00000321358,ENSG00000065978,YBX1
PB2015.417.8,ENST00000321358,ENSG00000065978,YBX1
PB2015.1318.1,ENST00000482587,ENSG00000169905,TOR1AIP2
PB2015.1318.2,ENST00000482587,ENSG00000169905,TOR1AIP2
PB2015.1318.3,ENST00000482587,ENSG00000169905,TOR1AIP2
PB2015.13500.1,ENST00000244576,ENSG00000124613,ZNF391
PB2015.8944.1,ENST00000340553,ENSG00000170802,FOXN2
PB2015.4421.2,ENST00000400198,ENSG00000134884,ARGLU1
PB2015.885.1,ENST00000640021,ENSG00000134250,NOTCH2
PB2015.15551.1,ENST00000524124,ENSG00000153317,ASAP1
PB2015.15551.3,ENST00000524124,ENSG00000153317,ASAP1
PB2015.15551.2,ENST00000524124,ENSG00000153317,ASAP1
PB2015.1674.1,ENST00000475997,ENSG00000153187,HNRNPU
PB2015.1081.1,ENST00000318967,ENSG00000143624,INTS3
PB2015.2060.3,ENST00000372921,ENSG00000138279,ANXA7
PB2015.3423.3,ENST00000414834,ENSG00000087470,DNM1L
PB2015.3423.2,ENST00000452533,ENSG00000087470,DNM1L
PB2015.3423.1,ENST00000381000,ENSG00000087470,DNM1L
PB2015.3423.7,ENST00000452533,ENSG00000087470,DNM1L
PB2015.1081.3,ENST00000318967,ENSG00000143624,INTS3
PB2015.3423.5,ENST00000452533,ENSG00000087470,DNM1L
PB2015.3423.4,ENST00000266481,ENSG00000087470,DNM1L
PB2015.586.1,ENST00000370944,ENSG00000118454,ANKRD13C
PB2015.586.3,ENST00000370944,ENSG00000118454,ANKRD13C
PB2015.10084.2,ENST00000374077,ENSG00000125995,ROMO1
PB2015.3999.1,ENST00000370661,ENSG00000129680,MAP7D3
PB2015.407.1,ENST00000372699,ENSG00000117010,ZNF684
PB2015.16491.1,ENST00000376372,ENSG00000196998,WDR45
PB2015.16491.3,ENST00000376372,ENSG00000196998,WDR45
PB2015.16491.2,ENST00000376372,ENSG00000196998,WDR45
PB2015.16491.5,ENST00000376372,ENSG00000196998,WDR45
PB2015.7939.1,ENST00000586895,ENSG00000198258,UBL5
PB2015.16491.7,ENST00000376372,ENSG00000196998,WDR45
PB2015.16491.6,ENST00000376372,ENSG00000196998,WDR45
PB2015.16491.9,ENST00000485908,ENSG00000196998,WDR45
PB2015.16491.8,ENST00000376372,ENSG00000196998,WDR45
PB2015.8710.1,ENST00000473731,ENSG00000134313,KIDINS220
PB2015.3080.2,ENST00000361236,ENSG00000152558,TMEM123
PB2015.4708.1,ENST00000556492,ENSG00000139977,NAA30
PB2015.4708.2,ENST00000556492,ENSG00000139977,NAA30
PB2015.8382.1,ENST00000222330,ENSG00000105723,GSK3A
PB2015.7684.1,ENST00000262160,ENSG00000175387,SMAD2
PB2015.3101.1,ENST00000265843,ENSG00000110723,EXPH5
PB2015.1100.4,ENST00000292211,ENSG00000160714,UBE2Q1
PB2015.2403.1,ENST00000308031,ENSG00000196263,ZNF471
PB2015.10104.1,ENST00000237530,ENSG00000118705,RPN2
PB2015.10104.2,ENST00000237530,ENSG00000118705,RPN2
PB2015.10104.3,ENST00000237530,ENSG00000118705,RPN2
PB2015.10104.4,ENST00000237530,ENSG00000118705,RPN2
PB2015.3433.1,ENST00000266483,ENSG00000139133,ALG10
PB2015.10104.6,ENST00000237530,ENSG00000118705,RPN2
PB2015.10104.7,ENST00000237530,ENSG00000118705,RPN2
PB2015.10104.8,ENST00000237530,ENSG00000118705,RPN2
PB2015.645.4,ENST00000370440,ENSG00000122482,ZNF644
PB2015.13557.22,ENST00000324771,ENSG00000204580,DDR1
PB2015.13557.23,ENST00000324771,ENSG00000204580,DDR1
PB2015.645.1,ENST00000370440,ENSG00000122482,ZNF644
PB2015.645.3,ENST00000347275,ENSG00000122482,ZNF644
PB2015.13273.2,ENST00000303251,ENSG00000169228,RAB24
PB2015.10977.2,ENST00000264926,ENSG00000070950,RAD18
PB2015.10977.3,ENST00000264926,ENSG00000070950,RAD18
PB2015.10977.1,ENST00000264926,ENSG00000070950,RAD18
PB2015.3410.5,ENST00000360150,ENSG00000087502,ERGIC2
PB2015.3410.4,ENST00000360150,ENSG00000087502,ERGIC2
PB2015.2060.7,ENST00000372921,ENSG00000138279,ANXA7
PB2015.3410.1,ENST00000360150,ENSG00000087502,ERGIC2
PB2015.5332.9,ENST00000238616,ENSG00000119638,NEK9
PB2015.3410.3,ENST00000360150,ENSG00000087502,ERGIC2
PB2015.3410.2,ENST00000360150,ENSG00000087502,ERGIC2
PB2015.5332.4,ENST00000396024,ENSG00000182718,ANXA2
PB2015.16826.2,ENST00000613002,ENSG00000102125,TAZ
PB2015.5332.6,ENST00000451270,ENSG00000182718,ANXA2
PB2015.5332.7,ENST00000451270,ENSG00000182718,ANXA2
PB2015.5332.1,ENST00000396024,ENSG00000182718,ANXA2
PB2015.5332.2,ENST00000421017,ENSG00000182718,ANXA2
PB2015.5332.3,ENST00000451270,ENSG00000182718,ANXA2
PB2015.11997.2,ENST00000320848,ENSG00000178988,MRFAP1L1
PB2015.11997.1,ENST00000320848,ENSG00000178988,MRFAP1L1
PB2015.9008.6,ENST00000260641,ENSG00000138071,ACTR2
PB2015.10452.1,ENST00000270139,ENSG00000142166,IFNAR1
PB2015.10452.2,ENST00000270139,ENSG00000142166,IFNAR1
PB2015.10452.3,ENST00000270139,ENSG00000142166,IFNAR1
PB2015.10452.4,ENST00000270139,ENSG00000142166,IFNAR1
PB2015.9732.1,ENST00000295709,ENSG00000163482,STK36
PB2015.9732.2,ENST00000392105,ENSG00000163482,STK36
PB2015.11691.6,ENST00000496811,ENSG00000174953,DHX36
PB2015.5399.2,ENST00000327367,ENSG00000166949,SMAD3
PB2015.11691.7,ENST00000496811,ENSG00000174953,DHX36
PB2015.4310.3,ENST00000378654,ENSG00000136143,SUCLA2
PB2015.4310.2,ENST00000378654,ENSG00000136143,SUCLA2
PB2015.4310.1,ENST00000378654,ENSG00000136143,SUCLA2
PB2015.15928.11,ENST00000375643,ENSG00000196305,IARS
PB2015.15928.10,ENST00000375643,ENSG00000196305,IARS
PB2015.15928.12,ENST00000396594,ENSG00000159921,GNE
PB2015.11691.5,ENST00000308361,ENSG00000174953,DHX36
PB2015.15118.1,ENST00000389131,ENSG00000134013,LOXL2
PB2015.13284.3,ENST00000330503,ENSG00000183258,DDX41
PB2015.11691.2,ENST00000496811,ENSG00000174953,DHX36
PB2015.576.1,ENST00000370994,ENSG00000142864,SERBP1
PB2015.576.2,ENST00000370994,ENSG00000142864,SERBP1
PB2015.9192.5,ENST00000305476,ENSG00000168758,SEMA4C
PB2015.5285.4,ENST00000261844,ENSG00000047346,FAM214A
PB2015.11691.1,ENST00000496811,ENSG00000174953,DHX36
PB2015.419.1,ENST00000372525,ENSG00000164008,C1orf50
PB2015.14018.2,ENST00000237264,ENSG00000028839,TBPL1
PB2015.14018.1,ENST00000237264,ENSG00000028839,TBPL1
PB2015.13284.5,ENST00000330503,ENSG00000183258,DDX41
PB2015.9192.1,ENST00000305476,ENSG00000168758,SEMA4C
PB2015.7452.7,ENST00000392446,ENSG00000171302,CANT1
PB2015.7452.6,ENST00000392446,ENSG00000171302,CANT1
PB2015.7452.5,ENST00000392446,ENSG00000171302,CANT1
PB2015.7452.4,ENST00000620915,ENSG00000171302,CANT1
PB2015.7452.3,ENST00000392446,ENSG00000171302,CANT1
PB2015.9192.2,ENST00000305476,ENSG00000168758,SEMA4C
PB2015.7452.1,ENST00000302345,ENSG00000171302,CANT1
PB2015.5285.3,ENST00000261844,ENSG00000047346,FAM214A
PB2015.5673.3,ENST00000399953,ENSG00000103148,NPRL3
PB2015.13284.8,ENST00000507955,ENSG00000183258,DDX41
PB2015.7452.9,ENST00000392446,ENSG00000171302,CANT1
PB2015.7452.8,ENST00000302345,ENSG00000171302,CANT1
PB2015.13273.4,ENST00000393611,ENSG00000169228,RAB24
PB2015.6312.3,ENST00000300051,ENSG00000166816,LDHD
PB2015.6312.2,ENST00000450168,ENSG00000166816,LDHD
PB2015.2671.1,ENST00000278422,ENSG00000213593,TMX2
PB2015.6312.4,ENST00000450168,ENSG00000166816,LDHD
PB2015.13273.7,ENST00000303251,ENSG00000169228,RAB24
PB2015.5285.2,ENST00000261844,ENSG00000047346,FAM214A
PB2015.12714.3,ENST00000381118,ENSG00000049167,ERCC8
PB2015.12714.2,ENST00000381118,ENSG00000049167,ERCC8
PB2015.12714.1,ENST00000265038,ENSG00000049167,ERCC8
PB2015.12149.2,ENST00000514888,ENSG00000128050,PAICS
PB2015.12953.6,ENST00000361189,ENSG00000198961,PJA2
PB2015.4194.1,ENST00000302979,ENSG00000186184,POLR1D
PB2015.12953.4,ENST00000361189,ENSG00000198961,PJA2
PB2015.12953.5,ENST00000361189,ENSG00000198961,PJA2
PB2015.12953.2,ENST00000361189,ENSG00000198961,PJA2
PB2015.12953.3,ENST00000361189,ENSG00000198961,PJA2
PB2015.12953.1,ENST00000361189,ENSG00000198961,PJA2
PB2015.8671.1,ENST00000329665,ENSG00000182318,ZSCAN22
PB2015.14022.4,ENST00000367812,ENSG00000118513,MYB
PB2015.11168.2,ENST00000269601,ENSG00000141759,TXNL4A
PB2015.14022.1,ENST00000367814,ENSG00000118513,MYB
PB2015.14022.3,ENST00000341911,ENSG00000118513,MYB
PB2015.14022.2,ENST00000367812,ENSG00000118513,MYB
PB2015.7028.4,ENST00000338165,ENSG00000154920,EME1
PB2015.7028.5,ENST00000338165,ENSG00000154920,EME1
PB2015.7028.6,ENST00000338165,ENSG00000154920,EME1
PB2015.9363.1,ENST00000327044,ENSG00000188976,NOC2L
PB2015.7028.1,ENST00000393271,ENSG00000154920,EME1
PB2015.7028.2,ENST00000338165,ENSG00000154920,EME1
PB2015.7028.3,ENST00000393271,ENSG00000154920,EME1
PB2015.12294.2,ENST00000394708,ENSG00000145348,TBCK
PB2015.3490.1,ENST00000547026,ENSG00000167528,ZNF641
PB2015.7112.10,ENST00000361786,ENSG00000198894,CIPC
PB2015.12294.1,ENST00000394708,ENSG00000145348,TBCK
PB2015.16631.1,ENST00000457056,ENSG00000198908,BHLHB9
PB2015.2100.1,ENST00000377990,ENSG00000011523,CEP68
PB2015.2100.2,ENST00000377990,ENSG00000011523,CEP68
PB2015.13278.4,ENST00000253496,ENSG00000131187,F12
PB2015.8412.3,ENST00000300823,ENSG00000167380,ZNF226
PB2015.7016.3,ENST00000393328,ENSG00000121067,SPOP
PB2015.7016.2,ENST00000347630,ENSG00000121067,SPOP
PB2015.7016.1,ENST00000393328,ENSG00000121067,SPOP
PB2015.7016.7,ENST00000504102,ENSG00000121067,SPOP
PB2015.7016.6,ENST00000347630,ENSG00000121067,SPOP
PB2015.7016.5,ENST00000393328,ENSG00000121067,SPOP
PB2015.7016.4,ENST00000393328,ENSG00000121067,SPOP
PB2015.2272.1,ENST00000369889,ENSG00000166272,WBP1L
PB2015.2712.2,ENST00000415229,ENSG00000162174,ASRGL1
PB2015.2712.1,ENST00000301776,ENSG00000162174,ASRGL1
PB2015.7016.8,ENST00000347630,ENSG00000121067,SPOP
PB2015.11065.1,ENST00000253692,ENSG00000131374,TBC1D5
PB2015.9724.3,ENST00000273062,ENSG00000144579,CTDSP1
PB2015.11065.3,ENST00000253692,ENSG00000131374,TBC1D5
PB2015.15602.10,ENST00000313352,ENSG00000179950,PUF60
PB2015.15602.11,ENST00000456095,ENSG00000179950,PUF60
PB2015.15602.12,ENST00000526683,ENSG00000179950,PUF60
PB2015.7666.3,ENST00000383056,ENSG00000134779,TPGS2
PB2015.8565.1,ENST00000600228,ENSG00000204611,ZNF616
PB2015.11065.5,ENST00000253692,ENSG00000131374,TBC1D5
PB2015.8565.3,ENST00000600228,ENSG00000204611,ZNF616
PB2015.4024.2,ENST00000613529,ENSG00000170633,RNF34
PB2015.7135.31,ENST00000539018,ENSG00000108423,TUBD1
PB2015.7135.30,ENST00000325752,ENSG00000108423,TUBD1
PB2015.7135.33,ENST00000356766,ENSG00000197181,PIWIL2
PB2015.4063.1,ENST00000280571,ENSG00000150977,RILPL2
PB2015.9153.1,ENST00000311604,ENSG00000130592,LSP1
PB2015.16022.2,ENST00000301215,ENSG00000167625,ZNF526
PB2015.16022.1,ENST00000358015,ENSG00000119318,RAD23B
PB2015.9153.2,ENST00000563793,ENSG00000169371,SNUPN
PB2015.8424.1,ENST00000252483,ENSG00000130202,NECTIN2
PB2015.3063.1,ENST00000536441,ENSG00000149212,SESN3
PB2015.11065.6,ENST00000253692,ENSG00000131374,TBC1D5
PB2015.5763.2,ENST00000382280,ENSG00000162078,ZG16B
PB2015.5763.3,ENST00000382280,ENSG00000162078,ZG16B
PB2015.5763.1,ENST00000382280,ENSG00000162078,ZG16B
PB2015.5763.4,ENST00000570670,ENSG00000162078,ZG16B
PB2015.8351.1,ENST00000357949,ENSG00000197019,SERTAD1
PB2015.16670.1,ENST00000372106,ENSG00000101888,NXT2
PB2015.16670.2,ENST00000372106,ENSG00000101888,NXT2
PB2015.16670.3,ENST00000372106,ENSG00000101888,NXT2
PB2015.3731.1,ENST00000247843,ENSG00000127337,YEATS4
PB2015.3731.3,ENST00000548020,ENSG00000127337,YEATS4
PB2015.3731.2,ENST00000247843,ENSG00000127337,YEATS4
PB2015.842.8,ENST00000369567,ENSG00000134262,AP4B1
PB2015.13300.3,ENST00000358344,ENSG00000197451,HNRNPAB
PB2015.10414.1,ENST00000610020,ENSG00000122484,RPAP2
PB2015.1077.11,ENST00000368686,ENSG00000160679,CHTOP
PB2015.10787.1,ENST00000420166,ENSG00000100281,HMGXB4
PB2015.10787.3,ENST00000418170,ENSG00000100281,HMGXB4
PB2015.10787.2,ENST00000216106,ENSG00000100281,HMGXB4
PB2015.5969.2,ENST00000568219,ENSG00000083093,PALB2
PB2015.10787.4,ENST00000455359,ENSG00000100281,HMGXB4
PB2015.5969.1,ENST00000261584,ENSG00000083093,PALB2
PB2015.15328.3,ENST00000406452,ENSG00000176623,RMDN1
PB2015.15328.2,ENST00000519966,ENSG00000176623,RMDN1
PB2015.15328.1,ENST00000522804,ENSG00000176623,RMDN1
PB2015.15328.6,ENST00000406452,ENSG00000176623,RMDN1
PB2015.15328.5,ENST00000521045,ENSG00000176623,RMDN1
PB2015.15328.4,ENST00000406452,ENSG00000176623,RMDN1
PB2015.5349.2,ENST00000380324,ENSG00000140455,USP3
PB2015.2374.7,ENST00000368865,ENSG00000154473,BUB3
PB2015.10501.4,ENST00000333229,ENSG00000185658,BRWD1
PB2015.851.26,ENST00000358465,ENSG00000197323,TRIM33
PB2015.851.25,ENST00000448034,ENSG00000197323,TRIM33
PB2015.851.24,ENST00000358465,ENSG00000197323,TRIM33
PB2015.851.23,ENST00000358465,ENSG00000197323,TRIM33
PB2015.851.22,ENST00000358465,ENSG00000197323,TRIM33
PB2015.851.21,ENST00000358465,ENSG00000197323,TRIM33
PB2015.851.20,ENST00000358465,ENSG00000197323,TRIM33
PB2015.8579.1,ENST00000438150,ENSG00000198538,ZNF28
PB2015.13461.2,ENST00000230056,ENSG00000112312,GMNN
PB2015.13461.1,ENST00000356509,ENSG00000112312,GMNN
PB2015.842.1,ENST00000256658,ENSG00000134262,AP4B1
PB2015.7188.1,ENST00000629650,ENSG00000170836,PPM1D
PB2015.16196.3,ENST00000438796,ENSG00000186001,LRCH3
PB2015.10501.3,ENST00000333229,ENSG00000185658,BRWD1
PB2015.16196.1,ENST00000373816,ENSG00000162419,GMEB1
PB2015.12440.3,ENST00000304527,ENSG00000109686,SH3D19
PB2015.12440.2,ENST00000409598,ENSG00000109686,SH3D19
PB2015.12440.1,ENST00000409598,ENSG00000109686,SH3D19
PB2015.1095.9,ENST00000428931,ENSG00000143569,UBAP2L
PB2015.13406.1,ENST00000627968,ENSG00000095951,HIVEP1
PB2015.11540.7,ENST00000232744,ENSG00000114626,ABTB1
PB2015.11540.6,ENST00000232744,ENSG00000114626,ABTB1
PB2015.11540.5,ENST00000232744,ENSG00000114626,ABTB1
PB2015.11540.4,ENST00000232744,ENSG00000114626,ABTB1
PB2015.11540.3,ENST00000232744,ENSG00000114626,ABTB1
PB2015.11540.2,ENST00000475042,ENSG00000114626,ABTB1
PB2015.14712.1,ENST00000292566,ENSG00000160993,ALKBH4
PB2015.13930.4,ENST00000230085,ENSG00000112335,SNX3
PB2015.13930.1,ENST00000230085,ENSG00000112335,SNX3
PB2015.13930.2,ENST00000368979,ENSG00000112335,SNX3
PB2015.13930.3,ENST00000230085,ENSG00000112335,SNX3
PB2015.3261.3,ENST00000489288,ENSG00000171792,RHNO1
PB2015.12476.1,ENST00000610020,ENSG00000122484,RPAP2
PB2015.7962.2,ENST00000449870,ENSG00000129351,ILF3
PB2015.15730.1,ENST00000495360,ENSG00000137074,APTX
PB2015.7395.1,ENST00000633867,ENSG00000266714,MYO15B
PB2015.7962.1,ENST00000407004,ENSG00000129351,ILF3
PB2015.8394.1,ENST00000594342,ENSG00000105755,ETHE1
PB2015.7962.6,ENST00000449870,ENSG00000129351,ILF3
PB2015.5349.6,ENST00000538686,ENSG00000140455,USP3
PB2015.7721.2,ENST00000251047,ENSG00000074695,LMAN1
PB2015.7962.5,ENST00000449870,ENSG00000129351,ILF3
PB2015.7721.1,ENST00000251047,ENSG00000074695,LMAN1
PB2015.2361.1,ENST00000311549,ENSG00000122026,RPL21
PB2015.2361.2,ENST00000483765,ENSG00000122026,RPL21
PB2015.10860.1,ENST00000329281,ENSG00000117475,BLZF1
PB2015.13474.4,ENST00000602637,ENSG00000180573,HIST1H2AC
PB2015.6761.1,ENST00000302362,ENSG00000172301,COPRS
PB2015.13474.3,ENST00000314088,ENSG00000180573,HIST1H2AC
PB2015.13474.2,ENST00000602637,ENSG00000180573,HIST1H2AC
PB2015.8379.1,ENST00000359044,ENSG00000105732,ZNF574
PB2015.8379.2,ENST00000359044,ENSG00000105732,ZNF574
PB2015.8379.3,ENST00000359044,ENSG00000105732,ZNF574
PB2015.8379.4,ENST00000600245,ENSG00000105732,ZNF574
PB2015.13300.5,ENST00000358344,ENSG00000197451,HNRNPAB
PB2015.4853.10,ENST00000555028,ENSG00000205659,LIN52
PB2015.10707.1,ENST00000610821,ENSG00000100068,LRP5L
PB2015.5869.7,ENST00000437198,ENSG00000140694,PARN
PB2015.700.5,ENST00000524631,ENSG00000185946,RNPC3
PB2015.5869.6,ENST00000437198,ENSG00000140694,PARN
PB2015.5941.1,ENST00000356156,ENSG00000243716,NPIPB5
PB2015.5941.2,ENST00000356156,ENSG00000243716,NPIPB5
PB2015.13575.7,ENST00000375792,ENSG00000213722,DDAH2
PB2015.2892.1,ENST00000546151,ENSG00000162144,CYB561A3
PB2015.3557.9,ENST00000262056,ENSG00000063046,EIF4B
PB2015.3557.8,ENST00000262056,ENSG00000063046,EIF4B
PB2015.3557.3,ENST00000262056,ENSG00000063046,EIF4B
PB2015.3557.2,ENST00000262056,ENSG00000063046,EIF4B
PB2015.3557.1,ENST00000262056,ENSG00000063046,EIF4B
PB2015.2447.1,ENST00000318562,ENSG00000177106,EPS8L2
PB2015.3557.7,ENST00000420463,ENSG00000063046,EIF4B
PB2015.3557.6,ENST00000262056,ENSG00000063046,EIF4B
PB2015.2447.4,ENST00000533256,ENSG00000177106,EPS8L2
PB2015.3557.4,ENST00000262056,ENSG00000063046,EIF4B
PB2015.5315.2,ENST00000267811,ENSG00000140262,TCF12
PB2015.5869.1,ENST00000437198,ENSG00000140694,PARN
PB2015.5594.9,ENST00000336418,ENSG00000157823,AP3S2
PB2015.6047.1,ENST00000258711,ENSG00000136213,CHST12
PB2015.8130.3,ENST00000600289,ENSG00000130520,LSM4
PB2015.8130.2,ENST00000593829,ENSG00000130520,LSM4
PB2015.8130.1,ENST00000593829,ENSG00000130520,LSM4
PB2015.5955.3,ENST00000356156,ENSG00000243716,NPIPB5
PB2015.5955.2,ENST00000356156,ENSG00000243716,NPIPB5
PB2015.5955.1,ENST00000356156,ENSG00000243716,NPIPB5
PB2015.12009.4,ENST00000503233,ENSG00000087008,ACOX3
PB2015.12009.2,ENST00000413009,ENSG00000087008,ACOX3
PB2015.12009.3,ENST00000413009,ENSG00000087008,ACOX3
PB2015.12009.1,ENST00000356406,ENSG00000087008,ACOX3
PB2015.13465.3,ENST00000329474,ENSG00000079691,CARMIL1
PB2015.3336.1,ENST00000396373,ENSG00000139083,ETV6
PB2015.10664.1,ENST00000253115,ENSG00000130818,ZNF426
PB2015.10664.2,ENST00000253115,ENSG00000130818,ZNF426
PB2015.10378.9,ENST00000328969,ENSG00000197114,ZGPAT
PB2015.10378.8,ENST00000355969,ENSG00000197114,ZGPAT
PB2015.16525.1,ENST00000342972,ENSG00000187601,MAGEH1
PB2015.10378.2,ENST00000355969,ENSG00000197114,ZGPAT
PB2015.14309.24,ENST00000543117,ENSG00000106052,TAX1BP1
PB2015.14309.22,ENST00000543117,ENSG00000106052,TAX1BP1
PB2015.10378.6,ENST00000355969,ENSG00000197114,ZGPAT
PB2015.14309.20,ENST00000265393,ENSG00000106052,TAX1BP1
PB2015.10378.4,ENST00000369967,ENSG00000197114,ZGPAT
PB2015.7476.1,ENST00000288439,ENSG00000157637,SLC38A10
PB2015.5562.2,ENST00000618834,ENSG00000204967,PCDHA4
PB2015.10686.1,ENST00000609853,ENSG00000148429,USP6NL
PB2015.10616.1,ENST00000339834,ENSG00000166275,BORCS7
PB2015.936.10,ENST00000369294,ENSG00000186141,POLR3C
PB2015.936.11,ENST00000606389,ENSG00000115977,AAK1
PB2015.7984.13,ENST00000589838,ENSG00000130175,PRKCSH
PB2015.7984.12,ENST00000589838,ENSG00000130175,PRKCSH
PB2015.7984.11,ENST00000591462,ENSG00000130175,PRKCSH
PB2015.7984.10,ENST00000591462,ENSG00000130175,PRKCSH
PB2015.7362.19,ENST00000262613,ENSG00000109062,SLC9A3R1
PB2015.7362.18,ENST00000262613,ENSG00000109062,SLC9A3R1
PB2015.15495.3,ENST00000614891,ENSG00000147676,MAL2
PB2015.13752.2,ENST00000372014,ENSG00000180992,MRPL14
PB2015.13752.3,ENST00000372014,ENSG00000180992,MRPL14
PB2015.5505.2,ENST00000558311,ENSG00000140395,WDR61
PB2015.5505.3,ENST00000381318,ENSG00000205726,ITSN1
PB2015.7362.11,ENST00000262613,ENSG00000109062,SLC9A3R1
PB2015.1057.1,ENST00000368848,ENSG00000143367,TUFT1
PB2015.1057.2,ENST00000368849,ENSG00000143367,TUFT1
PB2015.7362.12,ENST00000583369,ENSG00000109062,SLC9A3R1
PB2015.7362.15,ENST00000262613,ENSG00000109062,SLC9A3R1
PB2015.7362.14,ENST00000262613,ENSG00000109062,SLC9A3R1
PB2015.7362.17,ENST00000262613,ENSG00000109062,SLC9A3R1
PB2015.7362.16,ENST00000262613,ENSG00000109062,SLC9A3R1
PB2015.6539.3,ENST00000381165,ENSG00000167842,MIS12
PB2015.15004.2,ENST00000311822,ENSG00000105982,RNF32
PB2015.12052.1,ENST00000467087,ENSG00000109689,STIM2
PB2015.15043.1,ENST00000519480,ENSG00000147316,MCPH1
PB2015.4291.2,ENST00000361121,ENSG00000133114,GPALPP1
PB2015.4291.1,ENST00000497558,ENSG00000133114,GPALPP1
PB2015.934.10,ENST00000369298,ENSG00000131788,PIAS3
PB2015.934.11,ENST00000393045,ENSG00000131788,PIAS3
PB2015.934.12,ENST00000369298,ENSG00000131788,PIAS3
PB2015.934.13,ENST00000369298,ENSG00000131788,PIAS3
PB2015.934.14,ENST00000393045,ENSG00000131788,PIAS3
PB2015.934.15,ENST00000369298,ENSG00000131788,PIAS3
